lc,map_class,X,Y,lin_100,poly_1_1,poly_1_10,poly_2_1,poly_2_10,poly_3_1,poly_3_10,lin_1,lin_10,lin_50,poly_3_100,poly_3_50,poly_2_100,poly_2_50
shrubland,"5",343754.999999999,5647245,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343395.000000001,5647095,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
grassland,"5",342945.000000001,5646675,5.00000,5.00000,5.00000,5.00000,5.00000,2.00000,2.00000,5.00000,5.00000,5.00000,2.00000,2.00000,5.00000,5.00000
others,"5",343125.000000002,5646645,5.00000,5.00000,5.00000,5.00000,5.00000,2.00000,2.00000,5.00000,5.00000,5.00000,2.00000,2.00000,5.00000,5.00000
others,"5",343095.000000002,5646614.99999999,5.00000,5.00000,5.00000,5.00000,5.00000,2.00000,2.00000,5.00000,5.00000,5.00000,2.00000,2.00000,5.00000,5.00000
others,"5",343275.000000003,5646255,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343604.999999998,5646225,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343155.000000001,5646105,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343185.000000002,5646075,5.00000,2.00000,5.00000,5.00000,5.00000,5.00000,5.00000,2.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",342795.000000002,5645985,5.00000,2.00000,5.00000,2.00000,2.00000,2.00000,2.00000,2.00000,5.00000,5.00000,2.00000,2.00000,2.00000,2.00000
shrubland,"5",342554.999999998,5645775,5.00000,5.00000,5.00000,2.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,2.00000,2.00000
grassland,"5",343634.999999998,5645775,6.00000,2.00000,6.00000,5.00000,5.00000,5.00000,5.00000,2.00000,6.00000,6.00000,5.00000,5.00000,5.00000,5.00000
others,"5",342705.000000001,5645595,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
settlement,"5",343755.000000001,5645055,5.00000,6.00000,5.00000,5.00000,5.00000,5.00000,5.00000,6.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
settlement,"5",341925.000000003,5644095,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
